Position ID,Teacher Name,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
DC,"Credit, Dual","TCAD1A-DC Computer-Aided Drafting&Des S1,S2; TCAD2A-DC Computer-Aided Draft&Des II S1,S2 [1.1] ; TCAT1A-DC Automotive Technology I S1,S2 [2.1] ; TCAT2A-DC Automotive Technology II S1,S2 [3.1] ; TCAD3A-DC Ext Practicum Arch Design S1,S2 [4.1] ; SS5GVC-DC American Government S1; SS5GVC-DC American Government S2; SS5SCC-DC Introduction to Sociology S1; SS5SCC-DC Introduction to Sociology S2; SS5UHC-DC US History I S1; SS5U2C-DC US History II S1; SS5ECC-DC Principles of Microeco S1; SS5ECC-DC Principles of Microeco S2; FA5AAC-DC Art I Art Appreciation S1; FA5AAC-DC Art I Art Appreciation S2; SS5PYC-DC General Psychology S1; SS5PYC-DC General Psychology S2; MA5BSA-DC Stats Bus Decision Making S1; SS5MEC-DC Macro Economics S1; SS5MEC-DC Macro Economics S2; MA5ISA-DC College Algebra IndSt Math S1; BM5ACA-DC Prin Financial Accounting S1; BM5ACB-DC Prin Managerial Accounting S2; LA5ALC-DC American Lit I S1; LA5A2C-DC American Lit II S2; LA5E3A-DC Composition English 3F S1,S2; LA5E4A-DC Composition English 4 S1,S2; MA5ISB-DC College PC Ind Study Math S1","TCAT1A-DC Automotive Technology I S1,S2 [2.2] ; TCAD1A-DC Computer-Aided Drafting&Des S1,S2; TCAD2A-DC Computer-Aided Draft&Des II S1,S2 [1.2] ; TCAT2A-DC Automotive Technology II S1,S2 [3.2] ; TCAD3A-DC Ext Practicum Arch Design S1,S2 [4.2] ; TCNS2A-DC Patient Care Technician S1,S2 [5.1] ; TCNS2A-DC Patient Care Technician S1,S2 [1.1] ; TCME5A-DC Medical Scribe S1,S2; TCMS5A-DC Medical Scribe CNA complete S1,S2 [2.1] ; TCPTRA-DC Physical Therapy S1,S2 [6.1] ; SS5GVC-DC American Government S1; SS5GVC-DC American Government S2; SS5SCC-DC Introduction to Sociology S1; SS5SCC-DC Introduction to Sociology S2; SS5UHC-DC US History I S2; SS5U2C-DC US History II S2; SS5ECC-DC Principles of Microeco S1; SS5ECC-DC Principles of Microeco S2; FA5AAC-DC Art I Art Appreciation S1; FA5AAC-DC Art I Art Appreciation S2; SS5PYC-DC General Psychology S1; SS5PYC-DC General Psychology S2; MA5BSA-DC Stats Bus Decision Making S1; SS5MEC-DC Macro Economics S1; SS5MEC-DC Macro Economics S2; MA5ISA-DC College Algebra IndSt Math S1; MA5ISA-DC College Algebra IndSt Math S1; BM5ACA-DC Prin Financial Accounting S1; BM5ACB-DC Prin Managerial Accounting S2; LA5ALC-DC American Lit I S1; LA5A2C-DC American Lit II S2; LA5E3A-DC Composition English 3F S1,S2; LA5E4A-DC Composition English 4 S1,S2; MA5ISB-DC College PC Ind Study Math S2","TCNS1A-DC Certified Nurse Aide S1,S2 [3.1] ; TCNS2A-DC Patient Care Technician S1,S2 [1.2] ; TCME5A-DC Medical Scribe S1,S2; TCMS5A-DC Medical Scribe CNA complete S1,S2 [4.1] ; TCME5A-DC Medical Scribe S1,S2; TCMS5A-DC Medical Scribe CNA complete S1,S2 [2.2] ; SS5GVC-DC American Government S1; SS5GVC-DC American Government S2; SS5SCC-DC Introduction to Sociology S1; SS5SCC-DC Introduction to Sociology S2; SS5UHC-DC US History I S1; SS5U2C-DC US History II S1; SS5ECC-DC Principles of Microeco S1; SS5ECC-DC Principles of Microeco S2; FA5AAC-DC Art I Art Appreciation S1; FA5AAC-DC Art I Art Appreciation S2; SS5PYC-DC General Psychology S1; SS5PYC-DC General Psychology S2; MA5BSA-DC Stats Bus Decision Making S1; SS5MEC-DC Macro Economics S1; SS5MEC-DC Macro Economics S2; BM5ACA-DC Prin Financial Accounting S1; BM5ACB-DC Prin Managerial Accounting S2; LA5ALC-DC American Lit I S1; LA5A2C-DC American Lit II S2; LA5E3A-DC Composition English 3F S1,S2; LA5E4A-DC Composition English 4 S1,S2; MA5ISB-DC College PC Ind Study Math S1","TCNS1A-DC Certified Nurse Aide S1,S2 [3.2] ; TCME5A-DC Medical Scribe S1,S2; TCMS5A-DC Medical Scribe CNA complete S1,S2 [4.2] ; HS5ETA-DCEmergency MedicalTechnician S1,S2 [7.1] ; SS5GVC-DC American Government S1; SS5GVC-DC American Government S2; SS5SCC-DC Introduction to Sociology S1; SS5SCC-DC Introduction to Sociology S2; SS5UHC-DC US History I S2; SS5U2C-DC US History II S2; SS5ECC-DC Principles of Microeco S1; SS5ECC-DC Principles of Microeco S2; FA5AAC-DC Art I Art Appreciation S1; FA5AAC-DC Art I Art Appreciation S2; SS5PYC-DC General Psychology S1; SS5PYC-DC General Psychology S2; SS5MEC-DC Macro Economics S1; SS5MEC-DC Macro Economics S2; MA5ISA-DC College Algebra IndSt Math S1; BM5ACA-DC Prin Financial Accounting S1; BM5ACB-DC Prin Managerial Accounting S2; LA5ALC-DC American Lit I S1; LA5A2C-DC American Lit II S2; LA5E3A-DC Composition English 3F S1,S2; LA5E4A-DC Composition English 4 S1,S2; MA5ISB-DC College PC Ind Study Math S2","TCAD1A-DC Computer-Aided Drafting&Des S1,S2; TCAD2A-DC Computer-Aided Draft&Des II S1,S2 [1.3] ; TCAT1A-DC Automotive Technology I S1,S2 [2.3] ; TCAT2A-DC Automotive Technology II S1,S2 [3.3] ; TCNS1A-DC Certified Nurse Aide S1,S2 [5.1] ; TCAD3A-DC Ext Practicum Arch Design S1,S2 [4.3] ; TCNS2A-DC Patient Care Technician S1,S2 [5.2] ; TCME5A-DC Medical Scribe S1,S2; TCMS5A-DC Medical Scribe CNA complete S1,S2 [6.1] ; TCPTRA-DC Physical Therapy S1,S2 [6.2] ; HS5ETA-DCEmergency MedicalTechnician S1,S2 [7.2] ; SS5GVC-DC American Government S1; SS5GVC-DC American Government S2; SS5SCC-DC Introduction to Sociology S1; SS5UHC-DC US History I S1; SS5U2C-DC US History II S1; SS5ECC-DC Principles of Microeco S1; SS5ECC-DC Principles of Microeco S2; FA5AAC-DC Art I Art Appreciation S1; FA5AAC-DC Art I Art Appreciation S2; SC5BIA-Biology for Science Majors S1; SC5BIB-Biology for Science Majors S2; SS5PYC-DC General Psychology S1; SS5PYC-DC General Psychology S2; SS5SCC-DC Introduction to Sociology S2; MA5BSA-DC Stats Bus Decision Making S1; SS5MEC-DC Macro Economics S2; SS5MEC-DC Macro Economics S1; BM5ACA-DC Prin Financial Accounting S1; BM5ACB-DC Prin Managerial Accounting S2; LA5ALC-DC American Lit I S1; LA5A2C-DC American Lit II S2; LA5E3A-DC Composition English 3F S1,S2; LA5E4A-DC Composition English 4 S1,S2","TCNS1A-DC Certified Nurse Aide S1,S2 [5.2] ; TCME5A-DC Medical Scribe S1,S2; TCMS5A-DC Medical Scribe CNA complete S1,S2 [6.2] ; TCME5A-DC Medical Scribe S1,S2; TCMS5A-DC Medical Scribe CNA complete S1,S2 [7.1] ; SS5GVC-DC American Government S1; SS5GVC-DC American Government S2; SS5SCC-DC Introduction to Sociology S1; SS5SCC-DC Introduction to Sociology S2; SS5UHC-DC US History I S2; SS5U2C-DC US History II S2; SS5ECC-DC Principles of Microeco S1; SS5ECC-DC Principles of Microeco S2; FA5AAC-DC Art I Art Appreciation S1; FA5AAC-DC Art I Art Appreciation S2; SC5BIA-Biology for Science Majors S1; SC5BIB-Biology for Science Majors S2; SS5PYC-DC General Psychology S1; SS5PYC-DC General Psychology S2; MA5BSA-DC Stats Bus Decision Making S1; SS5MEC-DC Macro Economics S1; SS5MEC-DC Macro Economics S2; SC5ESA-DC Environmental Systems S2; SC5ESA-DC Environmental Systems S1; BM5ACA-DC Prin Financial Accounting S1; BM5ACB-DC Prin Managerial Accounting S2; LA5ALC-DC American Lit I S1; LA5A2C-DC American Lit II S2; LA5E3A-DC Composition English 3F S1,S2; LA5E4A-DC Composition English 4 S1,S2","TCNS1A-DC Certified Nurse Aide S1,S2 [8.1] ; TCME5A-DC Medical Scribe S1,S2; TCMS5A-DC Medical Scribe CNA complete S1,S2 [7.2] ; TCME5A-DC Medical Scribe S1,S2; TCMS5A-DC Medical Scribe CNA complete S1,S2 [9.1] ; SS5GVC-DC American Government S1; SS5GVC-DC American Government S2; SS5SCC-DC Introduction to Sociology S1; SS5SCC-DC Introduction to Sociology S2; SS5UHC-DC US History I S1; SS5U2C-DC US History II S1; SS5ECC-DC Principles of Microeco S1; SS5ECC-DC Principles of Microeco S2; FA5AAC-DC Art I Art Appreciation S1; FA5AAC-DC Art I Art Appreciation S2; SS5PYC-DC General Psychology S1; SS5PYC-DC General Psychology S2; SS5MEC-DC Macro Economics S1; SS5MEC-DC Macro Economics S2; SC5ESA-DC Environmental Systems S1; SC5ESA-DC Environmental Systems S2; BM5ACA-DC Prin Financial Accounting S2; BM5ACB-DC Prin Managerial Accounting S2; LA5ALC-DC American Lit I S1; LA5A2C-DC American Lit II S2; LA5E3A-DC Composition English 3F S1,S2; LA5E4A-DC Composition English 4 S1,S2","TCNS1A-DC Certified Nurse Aide S1,S2 [8.2] ; TCME5A-DC Medical Scribe S1,S2; TCMS5A-DC Medical Scribe CNA complete S1,S2 [9.2] ; SS5SCC-DC Introduction to Sociology S1; SS5SCC-DC Introduction to Sociology S2; FA5AAC-DC Art I Art Appreciation S1; FA5AAC-DC Art I Art Appreciation S2; BM5ACA-DC Prin Financial Accounting S1; LA5W2C-DC World Literature II S2; LA5WLC-DC World Literature I S1; SS5PYC-DC General Psychology S1; SS5PYC-DC General Psychology S2; BM5ACB-DC Prin Managerial Accounting S2"
